,ticketid,group_id,priority,requester_id,responder_id,source,status,subject,id,type,due_by,fr_due_by,created_at,updated_at,cf_licensing_authority_or_institution,cf_submitted_concern_category,cf_closure_problem_types,count,Remark,Reason_for_Abandoned,first_res_time_first_res_time_diff,incr_date,first_res_time,feedback_rating,rating_colss,waiting_time_duration,average_res_time_chat
655,360977,17000126268,1,17035969432,17032523494.0,7,5,Conversation with afaf_mahfouz,360977,,2020-05-05 10:38:46+00:00,2020-04-30 10:38:46+00:00,2020-04-29 10:38:45+00:00,2020-04-29 15:43:23+00:00,Saudi Commission for Health Specialities (SCHS),I want to REQUEST a COPY of my REPORT,Report Copy Request,40.0,No,  ,"(Timestamp('2019-04-29 14:13:00'), 180.0)",2020-04-29 00:00:00,2019-04-29 14:13:00,nan,,0.0,44
656,361106,17000126268,1,17034950810,17030366128.0,7,5,Conversation with Ali omar Bazuhair,361106,,2020-05-05 15:00:00+00:00,2020-04-30 15:00:00+00:00,2020-04-29 16:46:14+00:00,2020-04-29 16:48:17+00:00,Saudi Commission for Health Specialities (SCHS),I have a QUESTION about CASE SUBMISSION or the PROCESS,Customer Abandoned Chat,81.0,No,  ,"(Timestamp('2019-04-29 19:21:00'), 120.0)",2020-04-29 00:00:00,2019-04-29 19:21:00,nan,,12.0,65
657,361108,17000126268,1,17035409383,17030366128.0,7,5,Conversation with dr dhafer,361108,,2020-05-05 15:00:00+00:00,2020-04-30 15:00:00+00:00,2020-04-29 16:56:34+00:00,2020-04-29 16:57:23+00:00,Other,I have a QUESTION about CASE SUBMISSION or the PROCESS,Customer Abandoned Chat,5.0,yes,We responded but applicant gone,"(Timestamp('2019-04-29 20:11:00'), 1800.0)",2020-04-29 00:00:00,2019-04-29 20:11:00,nan,,45.0,1800
658,361109,17000126268,1,17035644164,17030366128.0,7,5,Conversation with اريبا    ?,361109,,2020-05-05 15:00:00+00:00,2020-04-30 15:00:00+00:00,2020-04-29 17:02:00+00:00,2020-04-29 17:04:31+00:00,Saudi Commission for Health Specialities (SCHS),I want to know the STATUS of my APPLICATION,Customer Abandoned Chat,6.0,yes,We responded but applicant gone,"(Timestamp('2019-04-29 20:36:00'), 1500.0)",2020-04-29 00:00:00,2019-04-29 20:36:00,nan,,25.0,1500
659,361113,17000126268,1,17020733814,,7,2,Conversation with  Vivian Ete Amiohu,361113,,2020-05-05 15:00:00+00:00,2020-04-30 15:00:00+00:00,2020-04-29 17:33:49+00:00,2020-04-29 17:33:49+00:00,,,,4.0,yes,We responded but applicant gone,"(Timestamp('2019-04-28 20:18:00'), 90300.0)",2020-04-29 00:00:00,2019-04-28 20:18:00,nan,,1506.0,90300
660,358946,17000126268,1,17035856352,17016646683.0,7,4,Conversation with wad.eltayeb,358946,,2020-05-05 14:59:00+00:00,2020-04-23 10:31:07+00:00,2020-04-22 10:31:07+00:00,2020-04-29 22:27:00+00:00,Qatar Council for Health Practitioners (QCHP),I want to REQUEST a COPY of my REPORT,Report Copy Request,31.0,No,  ,"(Timestamp('2019-04-22 13:56:00'), 300.0)",2020-04-29 00:00:00,2019-04-22 13:56:00,nan,,3.0,120
661,361180,17000124123,1,17035965114,,7,2,Conversation with kashifrauf,361180,,2020-05-05 15:00:00+00:00,2020-04-30 15:00:00+00:00,2020-04-30 04:53:14+00:00,2020-04-30 04:53:14+00:00,Department of Health Abu Dhabi (DOHAD),,,26.0,No,  ,"(Timestamp('2019-04-30 08:23:00'), 420.0)",2020-04-30 00:00:00,2019-04-30 08:23:00,nan,,1.0,86
662,351627,17000124123,1,17035533781,17016646683.0,7,5,Conversation with megan.rbrito,351627,,2020-04-05 10:00:34+00:00,2020-03-31 10:00:34+00:00,2020-03-30 10:00:34+00:00,2020-04-30 05:16:55+00:00,Dubai Health Authority (DHA),I have a GENERAL INQUIRY,General Inquiry,12.0,No,  ,"(Timestamp('2019-03-30 13:52:00'), 120.0)",2020-04-30 00:00:00,2019-03-30 13:52:00,nan,,0.0,72
663,361188,17000126268,1,17035987739,17033191965.0,7,5,Conversation with alaa.elsarrag,361188,,2020-05-05 15:00:00+00:00,2020-04-30 15:00:00+00:00,2020-04-30 05:16:46+00:00,2020-04-30 05:17:41+00:00,Saudi Commission for Health Specialities (SCHS),I want an ADDITIONAL DOCUMENT to be VERIFIED,Additional Document Verification,36.0,yes,We responded but applicant gone,"(Timestamp('2019-04-30 08:30:00'), 120.0)",2020-04-30 00:00:00,2019-04-30 08:30:00,nan,,23.0,86
664,361051,17000126268,1,17035969519,17024217288.0,7,5,Conversation with pooja.zmu,361051,,2020-05-05 12:55:59+00:00,2020-04-30 12:55:59+00:00,2020-04-29 12:55:27+00:00,2020-04-30 05:44:54+00:00,Department of Health Abu Dhabi (DOHAD),I have a QUESTION about CASE SUBMISSION or the PROCESS,Application Submission Query,70.0,No,  ,"(Timestamp('2019-04-29 15:52:00'), 60.0)",2020-04-30 00:00:00,2019-04-29 15:52:00,nan,,1.0,69
665,361193,17000124123,1,17035965114,17016646753.0,7,2,Conversation with kashifrauf,361193,,2020-05-05 15:00:00+00:00,2020-04-30 15:00:00+00:00,2020-04-30 05:34:05+00:00,2020-04-30 05:59:28+00:00,Department of Health Abu Dhabi (DOHAD),I want to know the STATUS of my APPLICATION,Application Status,19.0,No,  ,"(Timestamp('2019-04-30 09:03:00'), 1500.0)",2020-04-30 00:00:00,2019-04-30 09:03:00,nan,,0.0,220
666,361199,17000126268,1,17035947976,17024217288.0,7,5,Conversation with dr.kaakour,361199,,2020-05-06 06:14:17+00:00,2020-05-03 06:14:17+00:00,2020-04-30 06:13:20+00:00,2020-04-30 06:15:17+00:00,Department of Health Abu Dhabi (DOHAD),I have a GENERAL INQUIRY,Non-DataFlow Group Query,27.0,No,  ,"(Timestamp('2019-04-30 09:58:00'), 0.0)",2020-04-30 00:00:00,2019-04-30 09:58:00,nan,,0.0,33
667,361205,17000126268,1,17034342337,17024217288.0,7,5,Conversation with fazleen adrina hasnee binti isparaini,361205,,2020-05-06 06:32:20+00:00,2020-05-03 06:32:20+00:00,2020-04-30 06:32:19+00:00,2020-04-30 06:33:11+00:00,Saudi Commission for Health Specialities (SCHS),I want to know the STATUS of my APPLICATION,Application Status,32.0,No,  ,"(Timestamp('2019-04-30 10:15:00'), 60.0)",2020-04-30 00:00:00,2019-04-30 10:15:00,nan,,1.0,47
668,361206,17000126268,1,17035085578,17032523494.0,7,5,Conversation with nada.h.farhat,361206,,2020-05-06 06:33:04+00:00,2020-05-03 06:33:04+00:00,2020-04-30 06:33:03+00:00,2020-04-30 06:34:02+00:00,Qatar Council for Health Practitioners (QCHP),I want to SUBMIT AN ADDITIONAL DOCUMENT/INFORMATION to help process my existing application,Additional Document/Contact Information Shared by Applicant,37.0,No,  ,"(Timestamp('2019-04-30 10:05:00'), 60.0)",2020-04-30 00:00:00,2019-04-30 10:05:00,nan,,0.0,60
669,361209,17000126268,1,17035445065,17032523494.0,7,5,Conversation with areej.1988-,361209,,2020-05-06 06:39:07+00:00,2020-05-03 06:39:07+00:00,2020-04-30 06:39:07+00:00,2020-04-30 06:40:00+00:00,Saudi Commission for Health Specialities (SCHS),I want to REQUEST a COPY of my REPORT,Report Copy Request,21.0,No,  ,"(Timestamp('2019-04-30 10:12:00'), 120.0)",2020-04-30 00:00:00,2019-04-30 10:12:00,nan,,0.0,168
670,361215,17000126268,1,17035285699,17032523494.0,7,5,Conversation with robert.hierner,361215,,2020-05-06 06:58:11+00:00,2020-05-03 06:58:11+00:00,2020-04-30 06:58:11+00:00,2020-04-30 07:02:44+00:00,Saudi Commission for Health Specialities (SCHS),I want to know the STATUS of my APPLICATION,Customer Abandoned Chat,18.0,No,  ,"(Timestamp('2019-04-30 10:14:00'), 120.0)",2020-04-30 00:00:00,2019-04-30 10:14:00,nan,,12.0,120
671,361210,17000124123,1,17034252329,17015603966.0,7,5,Conversation with Karthika Joseph,361210,,2020-05-06 06:44:20+00:00,2020-05-03 06:44:20+00:00,2020-04-30 06:44:19+00:00,2020-04-30 07:12:13+00:00,Dubai Health Authority (DHA),I want to know the STATUS of my APPLICATION,Application Status,21.0,No,  ,"(Timestamp('2019-04-30 10:16:00'), 120.0)",2020-04-30 00:00:00,2019-04-30 10:16:00,nan,,0.0,215
672,361221,17000126268,1,17034790103,17032523494.0,7,5,Conversation with User,361221,,2020-05-06 07:15:20+00:00,2020-05-03 07:15:20+00:00,2020-04-30 07:15:20+00:00,2020-04-30 07:15:58+00:00,Saudi Commission for Health Specialities (SCHS),I have a GENERAL INQUIRY,Customer Abandoned Chat,5.0,yes,We responded but applicant gone,"(Timestamp('2019-04-30 10:53:00'), 120.0)",2020-04-30 00:00:00,2019-04-30 10:53:00,nan,,21.0,60
673,359910,17000126268,1,17035921996,,7,2,Conversation with yasmeen Sobh,359910,,2020-04-30 09:20:07+00:00,2020-04-27 09:20:07+00:00,2020-04-26 09:20:07+00:00,2020-04-30 07:20:11+00:00,Saudi Commission for Health Specialities (SCHS),,,13.0,No,  ,"(Timestamp('2019-04-26 11:30:00'), 5400.0)",2020-04-30 00:00:00,2019-04-26 11:30:00,nan,,5.0,2000
674,351516,17000126268,1,17031553926,17016646905.0,7,5,Conversation with  Zainab Alqaisi,351516,,2020-04-05 07:15:31+00:00,2020-03-31 07:15:31+00:00,2020-03-30 07:15:31+00:00,2020-04-30 07:20:50+00:00,Ministry of Health and Prevention UAE (MOHUAE),I want to SUBMIT AN ADDITIONAL DOCUMENT/INFORMATION to help process my existing application,Additional Document/Contact Information Shared by Applicant,3.0,yes,Standard Response,,2020-04-30 00:00:00,,nan,,,0
675,351924,17000126268,1,17035355076,,7,5,Conversation with iman,351924,,2020-04-06 06:38:21+00:00,2020-04-01 06:38:21+00:00,2020-03-31 06:38:20+00:00,2020-04-30 07:20:55+00:00,Department of Health Abu Dhabi (DOHAD),I have a PAYMENT QUESTION/CONCERN,Customer Abandoned Chat,22.0,No,  ,"(Timestamp('2019-03-31 10:01:00'), 240.0)",2020-04-30 00:00:00,2019-03-31 10:01:00,nan,,17.0,120
676,358178,17000126268,1,17035823205,17030597204.0,7,9,Conversation with  mebinraju028,358178,,2020-05-03 05:54:26+00:00,2020-04-21 09:10:36+00:00,2020-04-20 09:10:36+00:00,2020-04-30 07:32:26+00:00,Ministry of Health and Prevention UAE (MOHUAE),I want an ADDITIONAL DOCUMENT to be VERIFIED,Additional Document Verification,5.0,yes,Standard Response,,2020-04-30 00:00:00,,nan,,,0
677,361224,17000124123,1,17035401015,,7,2,Conversation with wafaa.elseidi,361224,,2020-05-06 07:32:58+00:00,2020-05-03 07:32:58+00:00,2020-04-30 07:32:57+00:00,2020-04-30 07:32:58+00:00,Department of Health Abu Dhabi (DOHAD),,,10.0,No,  ,"(Timestamp('2019-04-30 11:23:00'), 180.0)",2020-04-30 00:00:00,2019-04-30 11:23:00,nan,,0.0,40
678,359924,17000126268,1,17035921996,,7,2,Conversation with yasmeen Sobh,359924,,2020-04-30 09:39:14+00:00,2020-04-27 09:39:14+00:00,2020-04-26 09:39:14+00:00,2020-04-30 07:36:52+00:00,Saudi Commission for Health Specialities (SCHS),,,2.0,yes,Standard Response,,2020-04-30 00:00:00,,nan,,,0
679,359922,17000126268,1,17035409690,,7,2,Conversation with DHAFER HUSSEIN NAJI MELQAT,359922,,2020-04-30 09:36:57+00:00,2020-04-27 09:36:57+00:00,2020-04-26 09:36:57+00:00,2020-04-30 07:36:52+00:00,Saudi Commission for Health Specialities (SCHS),,,9.0,yes,We responded but applicant gone,"(Timestamp('2019-04-26 11:19:00'), 6180.0)",2020-04-30 00:00:00,2019-04-26 11:19:00,nan,,33.0,3600
680,361226,17000126268,1,17034347777,17016646683.0,7,5,Conversation with monthiralfetlawi,361226,,2020-05-06 07:37:45+00:00,2020-05-03 07:37:45+00:00,2020-04-30 07:37:45+00:00,2020-04-30 07:38:39+00:00,Other,I have a GENERAL INQUIRY,General Inquiry,8.0,yes,We responded but applicant gone,"(Timestamp('2019-04-30 11:16:00'), 240.0)",2020-04-30 00:00:00,2019-04-30 11:16:00,nan,,21.0,240
681,361225,17000126268,1,17034790103,17016646683.0,7,5,Conversation with User,361225,,2020-05-06 07:37:15+00:00,2020-05-03 07:37:15+00:00,2020-04-30 07:37:15+00:00,2020-04-30 07:39:12+00:00,Saudi Commission for Health Specialities (SCHS),I have a GENERAL INQUIRY,Payment Inquiry,32.0,No,  ,"(Timestamp('2019-04-30 11:17:00'), 360.0)",2020-04-30 00:00:00,2019-04-30 11:17:00,nan,,0.0,66
682,361236,17000126268,1,17032221238,17024217288.0,7,5,Conversation with MFONISO ISAAC UDO,361236,,2020-05-06 07:46:01+00:00,2020-05-03 07:46:01+00:00,2020-04-30 07:45:07+00:00,2020-04-30 07:47:01+00:00,Department of Health Abu Dhabi (DOHAD),I want to know the STATUS of my APPLICATION,Application Status,76.0,No,  ,"(Timestamp('2019-04-30 10:25:00'), 120.0)",2020-04-30 00:00:00,2019-04-30 10:25:00,nan,,0.0,58
683,359930,17000126268,1,17035620031,17030366128.0,7,2,Conversation with Dhanasekar Ramasamy,359930,,2020-04-30 09:55:36+00:00,2020-04-27 09:55:36+00:00,2020-04-26 09:55:01+00:00,2020-04-30 07:50:06+00:00,Dubai Health Authority (DHA),I want to know the STATUS of my APPLICATION,Customer Abandoned Chat,6.0,yes,We responded but applicant gone,"(Timestamp('2019-04-26 12:58:00'), 2040.0)",2020-04-30 00:00:00,2019-04-26 12:58:00,nan,,55.0,1980
684,361243,17000126268,1,17024299255,,7,2,Conversation with alshahrani mushabab ali m,361243,,2020-05-06 07:55:01+00:00,2020-05-03 07:55:01+00:00,2020-04-30 07:55:01+00:00,2020-04-30 07:55:01+00:00,Saudi Commission for Health Specialities (SCHS),,,7.0,No,  ,"(Timestamp('2019-04-30 11:39:00'), 60.0)",2020-04-30 00:00:00,2019-04-30 11:39:00,nan,,15.0,60
685,361250,17000126268,1,17035989572,17032523494.0,7,3,Conversation with ASWATHY SHIJU,361250,,2020-05-06 08:01:29+00:00,2020-05-03 08:01:29+00:00,2020-04-30 08:01:29+00:00,2020-04-30 08:03:39+00:00,Saudi Commission for Health Specialities (SCHS),I want to know the STATUS of my APPLICATION,,8.0,No,  ,"(Timestamp('2019-04-30 11:31:00'), 120.0)",2020-04-30 00:00:00,2019-04-30 11:31:00,nan,,12.0,90
686,361240,17000126268,1,17035812382,17024217288.0,7,5,Conversation with atassishahed,361240,,2020-05-06 07:50:26+00:00,2020-05-03 07:50:26+00:00,2020-04-30 07:50:26+00:00,2020-04-30 08:03:47+00:00,Other,I have a GENERAL INQUIRY,Customer Abandoned Chat,6.0,No,  ,"(Timestamp('2019-04-30 11:10:00'), 360.0)",2020-04-30 00:00:00,2019-04-30 11:10:00,nan,,20.0,360
687,361254,17000126268,1,17035620095,17016646905.0,7,8,Conversation with khumarakhan,361254,,2020-05-06 08:03:47+00:00,2020-05-03 08:03:47+00:00,2020-04-30 08:03:34+00:00,2020-04-30 08:04:54+00:00,Department of Health Abu Dhabi (DOHAD),I want to know the STATUS of my APPLICATION,Application Status,31.0,No,  ,"(Timestamp('2019-04-30 11:50:00'), 120.0)",2020-04-30 00:00:00,2019-04-30 11:50:00,nan,,0.0,42
688,361258,17000124123,1,17035989732,,7,2,Conversation with wilzkie1978,361258,,2020-05-06 08:15:43+00:00,2020-05-03 08:15:43+00:00,2020-04-30 08:15:42+00:00,2020-04-30 08:15:43+00:00,Department of Health Abu Dhabi (DOHAD),,,36.0,No,  ,"(Timestamp('2019-04-30 11:49:00'), 120.0)",2020-04-30 00:00:00,2019-04-30 11:49:00,nan,,0.0,35
689,361019,17000126268,1,17022929565,17016646905.0,7,5,Conversation with Mohamed Elsafi,361019,,2020-05-05 11:52:16+00:00,2020-05-03 02:52:16+00:00,2020-04-29 11:51:52+00:00,2020-04-30 08:21:16+00:00,Department of Health Abu Dhabi (DOHAD),I have a QUESTION about CASE SUBMISSION or the PROCESS,Application Submission Query,14.0,yes,We responded but applicant gone,"(Timestamp('2019-04-29 15:13:00'), 300.0)",2020-04-30 00:00:00,2019-04-29 15:13:00,nan,,28.0,160
690,360939,17000126268,1,17035967522,,7,2,Conversation with sejinbabuchinnu94,360939,,2020-05-05 08:32:57+00:00,2020-04-30 08:32:57+00:00,2020-04-29 08:32:57+00:00,2020-04-30 08:35:20+00:00,,,,9.0,No,  ,"(Timestamp('2019-04-29 11:59:00'), 540.0)",2020-04-30 00:00:00,2019-04-29 11:59:00,nan,,19.0,240
691,361265,17000126268,1,17034064906,17033190718.0,7,5,Conversation with dr.ahmed.shaheen87,361265,,2020-05-06 08:41:13+00:00,2020-05-03 08:41:13+00:00,2020-04-30 08:41:13+00:00,2020-04-30 08:43:13+00:00,Saudi Commission for Health Specialities (SCHS),I want to know the STATUS of my APPLICATION,Application Status,12.0,No,  ,"(Timestamp('2019-04-30 12:09:00'), 300.0)",2020-04-30 00:00:00,2019-04-30 12:09:00,nan,,9.0,285
692,361267,17000126268,1,17035812382,17016646905.0,7,5,Conversation with atassishahed,361267,,2020-05-06 08:48:14+00:00,2020-05-03 08:48:14+00:00,2020-04-30 08:48:09+00:00,2020-04-30 08:49:14+00:00,Department of Health Abu Dhabi (DOHAD),I have a QUESTION about CASE SUBMISSION or the PROCESS,Application Submission Query,45.0,No,  ,"(Timestamp('2019-04-30 12:28:00'), 60.0)",2020-04-30 00:00:00,2019-04-30 12:28:00,nan,,0.0,40
693,361281,17000126268,1,17035990242,17024217288.0,7,3,Conversation with mieyghanem,361281,,2020-05-06 08:58:55+00:00,2020-05-03 08:58:55+00:00,2020-04-30 08:58:23+00:00,2020-04-30 08:59:55+00:00,Department of Health Abu Dhabi (DOHAD),I want to know the STATUS of my APPLICATION,,53.0,No,  ,"(Timestamp('2019-04-30 12:07:00'), 180.0)",2020-04-30 00:00:00,2019-04-30 12:07:00,nan,,1.0,57
694,359992,17000126268,1,17035920803,,7,2,Turkey Hussain marmoos Alsalmawi,359992,,2020-04-30 11:15:46+00:00,2020-04-27 11:15:46+00:00,2020-04-26 11:15:46+00:00,2020-04-30 09:05:01+00:00,Saudi Commission for Health Specialities (SCHS),,,40.0,No,  ,"(Timestamp('2019-04-26 14:51:00'), 180.0)",2020-04-30 00:00:00,2019-04-26 14:51:00,nan,,0.0,65
695,359897,17000126268,1,17028983009,17030366128.0,7,2,Conversation with junar obra padua,359897,,2020-04-30 08:58:34+00:00,2020-04-27 08:58:34+00:00,2020-04-26 08:57:55+00:00,2020-04-30 09:05:26+00:00,Department of Health Abu Dhabi (DOHAD),I have a QUESTION about CASE SUBMISSION or the PROCESS,Application Submission Query,24.0,No,  ,"(Timestamp('2019-04-26 12:11:00'), 240.0)",2020-04-30 00:00:00,2019-04-26 12:11:00,nan,,2.0,163
696,359900,17000126268,1,17035630920,,7,2,Conversation with Nazim,359900,,2020-04-30 09:00:22+00:00,2020-04-27 09:00:22+00:00,2020-04-26 09:00:22+00:00,2020-04-30 09:05:26+00:00,Saudi Commission for Health Specialities (SCHS),,,2.0,yes,Standard Response,,2020-04-30 00:00:00,,nan,,,0
697,358166,17000124521,1,17034333961,17028260621.0,1,4,Help,358166,,2020-04-26 07:57:51+00:00,2020-04-21 08:34:52+00:00,2020-04-20 08:34:52+00:00,2020-04-22 00:42:19+00:00,TrueProfile IO (TPIO),I want to REQUEST a COPY of my REPORT,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
698,348349,17000124521,1,17034501020,17019301325.0,1,5,True profile account,348349,,2020-03-25 07:28:00+00:00,2020-03-22 07:27:48+00:00,2020-03-19 07:27:48+00:00,2020-04-22 01:18:39+00:00,TrueProfile.IO (TPIO),I have a GENERAL INQUIRY,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
699,347778,17000124521,1,17017146046,17019301325.0,2,5,DATA FLOW,347778,,2020-03-24 13:55:00+00:00,2020-03-19 07:21:43+00:00,2020-03-18 07:21:36+00:00,2020-04-22 01:18:39+00:00,TrueProfile.IO (TPIO),I want to REQUEST a COPY of my REPORT,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
700,357329,17000124521,1,17035764093,17019301325.0,1,3,Need a copy of the dataflow report,357329,Incident,2020-04-23 09:31:05+00:00,2020-04-19 11:30:00+00:00,2020-04-17 07:38:39+00:00,2020-04-22 01:40:28+00:00,TrueProfile IO (TPIO),I want to REQUEST a COPY of my REPORT,,,,,,2020-04-22 00:00:00,,nan,,,None
701,350898,17000124521,1,17035483598,17026635673.0,1,4,Fwd:,350898,,2020-04-27 15:00:00+00:00,2020-03-29 11:30:00+00:00,2020-03-27 01:42:53+00:00,2020-04-22 01:42:16+00:00,TrueProfile IO (TPIO),I have a GENERAL INQUIRY,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
702,351827,17000124521,1,17035446531,17026635673.0,1,4,Problem with access to my account,351827,,2020-04-26 10:07:00+00:00,2020-03-31 15:00:00+00:00,2020-03-30 19:12:39+00:00,2020-04-22 01:43:58+00:00,TrueProfile IO (TPIO),I have a GENERAL INQUIRY,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
703,352764,17000124521,1,17034837477,17026635673.0,1,4,Login access,352764,,2020-04-27 08:18:00+00:00,2020-04-05 08:17:51+00:00,2020-04-02 08:17:51+00:00,2020-04-22 01:44:37+00:00,TrueProfile IO (TPIO),I have a GENERAL INQUIRY,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
704,352740,17000124521,1,17035580930,17026635673.0,2,4,Data Flow Report,352740,,2020-04-26 04:02:00+00:00,2020-04-05 04:02:00+00:00,2020-04-02 07:31:20+00:00,2020-04-22 01:45:21+00:00,TrueProfile IO (TPIO),I want to REQUEST a COPY of my REPORT,Report Copy Request,,,,,2020-04-22 00:00:00,,nan,,,None
705,357808,17000124521,1,17032414497,17019301325.0,1,4,how to download my dataflow  report,357808,,2020-04-26 07:57:00+00:00,2020-04-20 10:20:36+00:00,2020-04-19 10:20:36+00:00,2020-04-22 01:45:45+00:00,TrueProfile IO (TPIO),I have a GENERAL INQUIRY,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
706,352604,17000124521,1,17023951687,17026635673.0,1,4,Unsubscriptions,352604,,2020-04-27 15:00:00+00:00,2020-04-02 15:00:00+00:00,2020-04-01 17:13:00+00:00,2020-04-22 01:46:20+00:00,TrueProfile IO (TPIO),I have a GENERAL INQUIRY,Payment Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
707,356033,17000124521,1,17035348084,17019301325.0,2,3,REQUEST FOR PSV REPORT,356033,Incident,2020-04-22 12:02:00+00:00,2020-04-14 12:01:35+00:00,2020-04-13 12:01:35+00:00,2020-04-22 02:04:16+00:00,TrueProfile IO (TPIO),My REPORT Is NOT AVAILABLE on the DataFlowStatus.com portal,Report Copy Request,,,,,2020-04-22 00:00:00,,nan,,,None
708,352189,17000124521,1,17033333073,17026635673.0,1,4,Request info,352189,,2020-04-27 11:35:00+00:00,2020-04-01 14:43:02+00:00,2020-03-31 14:43:02+00:00,2020-04-22 02:07:08+00:00,TrueProfile IO (TPIO),I want to REQUEST a COPY of my REPORT,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
709,352160,17000124521,1,17020739258,17026635673.0,2,4,True profile email is inactive,352160,,2020-04-26 10:03:00+00:00,2020-04-01 13:32:58+00:00,2020-03-31 13:32:58+00:00,2020-04-22 02:08:43+00:00,TrueProfile IO (TPIO),I have a GENERAL INQUIRY,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
710,346485,17000124521,1,17034600428,17026635673.0,1,5,,346485,,2020-03-22 02:34:52+00:00,2020-03-16 15:00:00+00:00,2020-03-16 03:46:18+00:00,2020-04-22 02:16:41+00:00,TrueProfile.IO (TPIO),I have a GENERAL INQUIRY,Report Copy Request,,,,,2020-04-22 00:00:00,,nan,,,None
711,352352,17000124521,1,17023276817,17026635673.0,1,4,Remove my visa card,352352,,2020-04-23 12:56:00+00:00,2020-04-02 07:51:24+00:00,2020-04-01 07:51:24+00:00,2020-04-22 02:20:44+00:00,TrueProfile IO (TPIO),I have a PAYMENT QUESTION/CONCERN,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
712,352609,17000124521,1,17035573500,17026635673.0,2,4,i need acopy of my dataflow report please to my email ,352609,,2020-04-27 06:00:00+00:00,2020-04-05 04:40:00+00:00,2020-04-01 17:57:14+00:00,2020-04-22 02:22:13+00:00,TrueProfile IO (TPIO),I want to REQUEST a COPY of my REPORT,Report Copy Request,,,,,2020-04-22 00:00:00,,nan,,,None
713,358039,17000124521,1,17035818096,17028260621.0,1,5,please put my report on my account : ‫‫ph.aabdelrahem@gmail.com‬,358039,,2020-04-27 13:33:00+00:00,2020-04-20 15:00:00+00:00,2020-04-19 22:36:47+00:00,2020-04-22 02:34:01+00:00,TrueProfile IO (TPIO),I want to REQUEST a COPY of my REPORT,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
714,358419,17000124521,1,17035820659,17019301325.0,1,5,Deactivated account or inactive.,358419,,2020-04-27 07:49:00+00:00,2020-04-22 07:49:00+00:00,2020-04-21 07:49:00+00:00,2020-04-22 02:36:18+00:00,,,,,,,,2020-04-22 00:00:00,,nan,,,None
715,357557,17000124521,1,17035801897,17019301325.0,2,5,Article Feedback - How can I get a copy of my DataFlow Group PSV report?,357557,,2020-04-23 06:00:29+00:00,2020-04-19 11:30:00+00:00,2020-04-18 07:37:48+00:00,2020-04-22 02:38:11+00:00,Saudi Commission for Health Specialities (SCHS),My REPORT Is NOT AVAILABLE on the DataFlowStatus.com portal,,,,,,2020-04-22 00:00:00,,nan,,,None
716,354395,17000124521,1,17017897069,17026635673.0,2,4,Unable to access Data Flow,354395,,2020-04-22 11:02:00+00:00,2020-04-08 11:01:48+00:00,2020-04-07 11:01:48+00:00,2020-04-22 02:38:30+00:00,TrueProfile IO (TPIO),I want to REQUEST a COPY of my REPORT,Report Copy Request,,,,,2020-04-22 00:00:00,,nan,,,None
717,357567,17000124521,1,17035801897,17019301325.0,2,3,Article Feedback - How do I download my report?,357567,,2020-04-23 06:00:57+00:00,2020-04-19 11:30:00+00:00,2020-04-18 08:12:35+00:00,2020-04-22 02:40:57+00:00,TrueProfile IO (TPIO),My REPORT Is NOT AVAILABLE on the DataFlowStatus.com portal,,,,,,2020-04-22 00:00:00,,nan,,,None
718,354148,17000124521,1,17034444299,17026635673.0,2,4,MERGING MY  TWO DATA FLOW REPORTS,354148,,2020-04-23 13:46:00+00:00,2020-04-07 15:00:00+00:00,2020-04-06 16:40:44+00:00,2020-04-22 02:43:54+00:00,TrueProfile IO (TPIO),I want to REQUEST a COPY of my REPORT,Report Transfer or Re-issue Request,,,,,2020-04-22 00:00:00,,nan,,,None
719,354236,17000124521,1,17030688398,17026635673.0,2,4,dataflow report,354236,,2020-04-22 06:00:00+00:00,2020-04-07 15:00:00+00:00,2020-04-07 05:17:43+00:00,2020-04-22 02:44:03+00:00,TrueProfile IO (TPIO),I want to REQUEST a COPY of my REPORT,Report Copy Request,,,,,2020-04-22 00:00:00,,nan,,,None
720,353931,17000124521,1,17023979480,17026635673.0,1,4,Enquiry,353931,,2020-04-27 08:40:00+00:00,2020-04-07 09:07:27+00:00,2020-04-06 09:07:27+00:00,2020-04-22 02:45:31+00:00,TrueProfile IO (TPIO),I have a GENERAL INQUIRY,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
721,353879,17000124521,1,17035630143,17026635673.0,1,4,Recover,353879,,2020-04-27 07:22:00+00:00,2020-04-07 07:39:04+00:00,2020-04-06 07:39:03+00:00,2020-04-22 02:46:12+00:00,TrueProfile IO (TPIO),I have a GENERAL INQUIRY,General Inquiry,,,,,2020-04-22 00:00:00,,nan,,,None
